regionbase,tax_sce,region_scenario,tb,prop,te,varphi,pe,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,CeHH_prime,CeFH_prime,CeHF_prime,CeFF_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,VgFH_prime,VgHF_prime,VgFH1_prime,VgFH2_prime,CeFH1_prime,CeFH2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality,prop2
OECD37 as Home,Baseline,3,0.0,1.0,0.0,6.800000000000001,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,7.883158288063858e-06,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,7.0,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,8.225993972086237e-06,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,7.2,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,8.568829656108615e-06,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,7.4,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,8.911665340130995e-06,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,7.6000000000000005,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,9.254501024153372e-06,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,7.800000000000001,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,9.59733670817575e-06,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,8.0,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,9.940172392198127e-06,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,8.200000000000001,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,1.0283008076220507e-05,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,8.4,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,1.0625843760242885e-05,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,8.6,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,1.096867944426526e-05,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,8.8,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,1.131151512828764e-05,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,9.0,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,1.1654350812310017e-05,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,9.200000000000001,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,1.19971864963324e-05,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,9.4,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,1.2340022180354774e-05,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,9.600000000000001,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,1.2682857864377154e-05,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,9.8,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,1.3025693548399534e-05,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,10.0,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,1.3368529232421909e-05,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,10.200000000000001,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,1.3711364916444289e-05,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,10.4,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,1.4054200600466666e-05,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,10.600000000000001,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,1.4397036284489046e-05,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,10.8,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,1.4739871968511426e-05,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,11.0,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,1.50827076525338e-05,-3.7732549686970006e-06,
OECD37 as Home,Baseline,3,0.0,1.0,0.0,11.200000000000001,1.00000005096345,0.04923433442991369,0.8194978536383585,0.04923433442991369,8.62549521979249,23.650504205311226,32.27599942510372,11.293667424435746,0.9105789235937566,2.487536973226534,17.58421610384768,12.204246348029503,13.78120439766228,20.071753077074213,18.494795027441437,6.070526466666665,16.583580666666663,6.070526466666665,0.0,0.9105789235937566,0.0,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999997,13.781205100000001,18.494795969999995,2.1979249372122145e-07,1.2053112563685664e-06,0.7653273676717957,-0.5860232173646859,0.01742428241071148,1.2053112250498543e-06,-9.22925785573625e-07,2.7441437566722016e-08,-1.5748962809425393e-06,-3.093749718630079e-07,0.0,1.542554333655618e-05,-3.7732549686970006e-06,
